0,1,2,3,4,5,6,7,8
VOLVO,ALL,HybridElectric,ALL,HighEnd,2020s,West,ALL,2181
VOLVO,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,Eligible,1213
VOLVO,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,NotEligible,973
VOLVO,ALL,HybridElectric,ALL,HighEnd,2020s,ALL,ALL,2186
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,West,Eligible,1210
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,West,NotEligible,1616
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,West,ALL,2826
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,Eligible,1213
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,NotEligible,1618
VOLVO,ALL,HybridElectric,ALL,HighEnd,ALL,ALL,ALL,2831
VOLVO,ALL,HybridElectric,ALL,ALL,2010s,West,NotEligible,645
VOLVO,ALL,HybridElectric,ALL,ALL,2010s,West,ALL,645
VOLVO,ALL,HybridElectric,ALL,ALL,2010s,ALL,NotEligible,645
VOLVO,ALL,HybridElectric,ALL,ALL,2010s,ALL,ALL,645
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,West,Eligible,1210
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,West,NotEligible,971
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,West,ALL,2181
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,ALL,Eligible,1213
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,ALL,NotEligible,973
VOLVO,ALL,HybridElectric,ALL,ALL,2020s,ALL,ALL,2186
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,West,Eligible,1210
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,West,NotEligible,1616
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,West,ALL,2826
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,ALL,Eligible,1213
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,ALL,NotEligible,1618
VOLVO,ALL,HybridElectric,ALL,ALL,ALL,ALL,ALL,2831
VOLVO,ALL,ALL,ShortRange,HighEnd,2010s,West,NotEligible,645
VOLVO,ALL,ALL,ShortRange,HighEnd,2010s,West,ALL,645
VOLVO,ALL,ALL,ShortRange,HighEnd,2010s,ALL,NotEligible,645
VOLVO,ALL,ALL,ShortRange,HighEnd,2010s,ALL,ALL,645
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,West,Eligible,1210
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,West,NotEligible,971
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,West,Unknown,1456
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,West,ALL,3637
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,ALL,Eligible,1213
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,ALL,NotEligible,973
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,ALL,Unknown,1457
VOLVO,ALL,ALL,ShortRange,HighEnd,2020s,ALL,ALL,3643
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,West,Eligible,1210
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,West,NotEligible,1616
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,West,Unknown,1456
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,West,ALL,4282
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,ALL,Eligible,1213
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,ALL,NotEligible,1618
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,ALL,Unknown,1457
VOLVO,ALL,ALL,ShortRange,HighEnd,ALL,ALL,ALL,4288
VOLVO,ALL,ALL,ShortRange,ALL,2010s,West,NotEligible,645
VOLVO,ALL,ALL,ShortRange,ALL,2010s,West,ALL,645
VOLVO,ALL,ALL,ShortRange,ALL,2010s,ALL,NotEligible,645
VOLVO,ALL,ALL,ShortRange,ALL,2010s,ALL,ALL,645
VOLVO,ALL,ALL,ShortRange,ALL,2020s,West,Eligible,1210
VOLVO,ALL,ALL,ShortRange,ALL,2020s,West,NotEligible,971
VOLVO,ALL,ALL,ShortRange,ALL,2020s,West,Unknown,1456
VOLVO,ALL,ALL,ShortRange,ALL,2020s,West,ALL,3637
VOLVO,ALL,ALL,ShortRange,ALL,2020s,ALL,Eligible,1213
VOLVO,ALL,ALL,ShortRange,ALL,2020s,ALL,NotEligible,973
VOLVO,ALL,ALL,ShortRange,ALL,2020s,ALL,Unknown,1457
VOLVO,ALL,ALL,ShortRange,ALL,2020s,ALL,ALL,3643
VOLVO,ALL,ALL,ShortRange,ALL,ALL,West,Eligible,1210
VOLVO,ALL,ALL,ShortRange,ALL,ALL,West,NotEligible,1616
VOLVO,ALL,ALL,ShortRange,ALL,ALL,West,Unknown,1456
VOLVO,ALL,ALL,ShortRange,ALL,ALL,West,ALL,4282
VOLVO,ALL,ALL,ShortRange,ALL,ALL,ALL,Eligible,1213
VOLVO,ALL,ALL,ShortRange,ALL,ALL,ALL,NotEligible,1618
VOLVO,ALL,ALL,ShortRange,ALL,ALL,ALL,Unknown,1457
VOLVO,ALL,ALL,ShortRange,ALL,ALL,ALL,ALL,4288
VOLVO,ALL,ALL,ALL,HighEnd,2010s,West,NotEligible,645
VOLVO,ALL,ALL,ALL,HighEnd,2010s,West,ALL,645
VOLVO,ALL,ALL,ALL,HighEnd,2010s,ALL,NotEligible,645
VOLVO,ALL,ALL,ALL,HighEnd,2010s,ALL,ALL,645
VOLVO,ALL,ALL,ALL,HighEnd,2020s,West,Eligible,1210
VOLVO,ALL,ALL,ALL,HighEnd,2020s,West,NotEligible,971
VOLVO,ALL,ALL,ALL,HighEnd,2020s,West,Unknown,1456
VOLVO,ALL,ALL,ALL,HighEnd,2020s,West,ALL,3637
VOLVO,ALL,ALL,ALL,HighEnd,2020s,ALL,Eligible,1213
VOLVO,ALL,ALL,ALL,HighEnd,2020s,ALL,NotEligible,973
VOLVO,ALL,ALL,ALL,HighEnd,2020s,ALL,Unknown,1457
VOLVO,ALL,ALL,ALL,HighEnd,2020s,ALL,ALL,3643
VOLVO,ALL,ALL,ALL,HighEnd,ALL,West,Eligible,1210
VOLVO,ALL,ALL,ALL,HighEnd,ALL,West,NotEligible,1616
VOLVO,ALL,ALL,ALL,HighEnd,ALL,West,Unknown,1456
VOLVO,ALL,ALL,ALL,HighEnd,ALL,West,ALL,4282
VOLVO,ALL,ALL,ALL,HighEnd,ALL,ALL,Eligible,1213
VOLVO,ALL,ALL,ALL,HighEnd,ALL,ALL,NotEligible,1618
VOLVO,ALL,ALL,ALL,HighEnd,ALL,ALL,Unknown,1457
VOLVO,ALL,ALL,ALL,HighEnd,ALL,ALL,ALL,4288
VOLVO,ALL,ALL,ALL,ALL,2010s,West,NotEligible,645
VOLVO,ALL,ALL,ALL,ALL,2010s,West,ALL,645
VOLVO,ALL,ALL,ALL,ALL,2010s,ALL,NotEligible,645
VOLVO,ALL,ALL,ALL,ALL,2010s,ALL,ALL,645
VOLVO,ALL,ALL,ALL,ALL,2020s,West,Eligible,1210
VOLVO,ALL,ALL,ALL,ALL,2020s,West,NotEligible,971
VOLVO,ALL,ALL,ALL,ALL,2020s,West,Unknown,1456
VOLVO,ALL,ALL,ALL,ALL,2020s,West,ALL,3637
VOLVO,ALL,ALL,ALL,ALL,2020s,ALL,Eligible,1213
VOLVO,ALL,ALL,ALL,ALL,2020s,ALL,NotEligible,973
VOLVO,ALL,ALL,ALL,ALL,2020s,ALL,Unknown,1457
VOLVO,ALL,ALL,ALL,ALL,2020s,ALL,ALL,3643
VOLVO,ALL,ALL,ALL,ALL,ALL,West,Eligible,1210
VOLVO,ALL,ALL,ALL,ALL,ALL,West,NotEligible,1616
VOLVO,ALL,ALL,ALL,ALL,ALL,West,Unknown,1456
VOLVO,ALL,ALL,ALL,ALL,ALL,West,ALL,4282
VOLVO,ALL,ALL,ALL,ALL,ALL,ALL,Eligible,1213
VOLVO,ALL,ALL,ALL,ALL,ALL,ALL,NotEligible,1618
VOLVO,ALL,ALL,ALL,ALL,ALL,ALL,Unknown,1457
VOLVO,ALL,ALL,ALL,ALL,ALL,ALL,ALL,4288
ALL,330E,HybridElectric,ShortRange,MidRange,2010s,West,NotEligible,185
ALL,330E,HybridElectric,ShortRange,MidRange,2010s,West,ALL,185
ALL,330E,HybridElectric,ShortRange,MidRange,2010s,ALL,NotEligible,185
ALL,330E,HybridElectric,ShortRange,MidRange,2010s,ALL,ALL,185
ALL,330E,HybridElectric,ShortRange,MidRange,2020s,West,NotEligible,275
ALL,330E,HybridElectric,ShortRange,MidRange,2020s,West,ALL,275
ALL,330E,HybridElectric,ShortRange,MidRange,2020s,ALL,NotEligible,275
ALL,330E,HybridElectric,ShortRange,MidRange,2020s,ALL,ALL,275
ALL,330E,HybridElectric,ShortRange,MidRange,ALL,West,NotEligible,460
ALL,330E,HybridElectric,ShortRange,MidRange,ALL,West,ALL,460
ALL,330E,HybridElectric,ShortRange,MidRange,ALL,ALL,NotEligible,460
ALL,330E,HybridElectric,ShortRange,MidRange,ALL,ALL,ALL,460
ALL,330E,HybridElectric,ShortRange,ALL,2010s,West,NotEligible,185
ALL,330E,HybridElectric,ShortRange,ALL,2010s,West,ALL,185
ALL,330E,HybridElectric,ShortRange,ALL,2010s,ALL,NotEligible,185
ALL,330E,HybridElectric,ShortRange,ALL,2010s,ALL,ALL,185
ALL,330E,HybridElectric,ShortRange,ALL,2020s,West,NotEligible,275
ALL,330E,HybridElectric,ShortRange,ALL,2020s,West,ALL,275
ALL,330E,HybridElectric,ShortRange,ALL,2020s,ALL,NotEligible,275
ALL,330E,HybridElectric,ShortRange,ALL,2020s,ALL,ALL,275
ALL,330E,HybridElectric,ShortRange,ALL,ALL,West,NotEligible,460
ALL,330E,HybridElectric,ShortRange,ALL,ALL,West,ALL,460
ALL,330E,HybridElectric,ShortRange,ALL,ALL,ALL,NotEligible,460
ALL,330E,HybridElectric,ShortRange,ALL,ALL,ALL,ALL,460
ALL,330E,HybridElectric,ALL,MidRange,2010s,West,NotEligible,185
ALL,330E,HybridElectric,ALL,MidRange,2010s,West,ALL,185
ALL,330E,HybridElectric,ALL,MidRange,2010s,ALL,NotEligible,185
ALL,330E,HybridElectric,ALL,MidRange,2010s,ALL,ALL,185
ALL,330E,HybridElectric,ALL,MidRange,2020s,West,NotEligible,275
ALL,330E,HybridElectric,ALL,MidRange,2020s,West,ALL,275
ALL,330E,HybridElectric,ALL,MidRange,2020s,ALL,NotEligible,275
ALL,330E,HybridElectric,ALL,MidRange,2020s,ALL,ALL,275
ALL,330E,HybridElectric,ALL,MidRange,ALL,West,NotEligible,460
ALL,330E,HybridElectric,ALL,MidRange,ALL,West,ALL,460
ALL,330E,HybridElectric,ALL,MidRange,ALL,ALL,NotEligible,460
ALL,330E,HybridElectric,ALL,MidRange,ALL,ALL,ALL,460
ALL,330E,HybridElectric,ALL,ALL,2010s,West,NotEligible,185
ALL,330E,HybridElectric,ALL,ALL,2010s,West,ALL,185
ALL,330E,HybridElectric,ALL,ALL,2010s,ALL,NotEligible,185
ALL,330E,HybridElectric,ALL,ALL,2010s,ALL,ALL,185
ALL,330E,HybridElectric,ALL,ALL,2020s,West,NotEligible,275
ALL,330E,HybridElectric,ALL,ALL,2020s,West,ALL,275
ALL,330E,HybridElectric,ALL,ALL,2020s,ALL,NotEligible,275
ALL,330E,HybridElectric,ALL,ALL,2020s,ALL,ALL,275
ALL,330E,HybridElectric,ALL,ALL,ALL,West,NotEligible,460
ALL,330E,HybridElectric,ALL,ALL,ALL,West,ALL,460
ALL,330E,HybridElectric,ALL,ALL,ALL,ALL,NotEligible,460
ALL,330E,HybridElectric,ALL,ALL,ALL,ALL,ALL,460
ALL,330E,ALL,ShortRange,MidRange,2010s,West,NotEligible,185
ALL,330E,ALL,ShortRange,MidRange,2010s,West,ALL,185
ALL,330E,ALL,ShortRange,MidRange,2010s,ALL,NotEligible,185
ALL,330E,ALL,ShortRange,MidRange,2010s,ALL,ALL,185
ALL,330E,ALL,ShortRange,MidRange,2020s,West,NotEligible,275
ALL,330E,ALL,ShortRange,MidRange,2020s,West,ALL,275
ALL,330E,ALL,ShortRange,MidRange,2020s,ALL,NotEligible,275
ALL,330E,ALL,ShortRange,MidRange,2020s,ALL,ALL,275
ALL,330E,ALL,ShortRange,MidRange,ALL,West,NotEligible,460
ALL,330E,ALL,ShortRange,MidRange,ALL,West,ALL,460
ALL,330E,ALL,ShortRange,MidRange,ALL,ALL,NotEligible,460
ALL,330E,ALL,ShortRange,MidRange,ALL,ALL,ALL,460
ALL,330E,ALL,ShortRange,ALL,2010s,West,NotEligible,185
ALL,330E,ALL,ShortRange,ALL,2010s,West,ALL,185
ALL,330E,ALL,ShortRange,ALL,2010s,ALL,NotEligible,185
ALL,330E,ALL,ShortRange,ALL,2010s,ALL,ALL,185
ALL,330E,ALL,ShortRange,ALL,2020s,West,NotEligible,275
ALL,330E,ALL,ShortRange,ALL,2020s,West,ALL,275
ALL,330E,ALL,ShortRange,ALL,2020s,ALL,NotEligible,275
ALL,330E,ALL,ShortRange,ALL,2020s,ALL,ALL,275
ALL,330E,ALL,ShortRange,ALL,ALL,West,NotEligible,460
ALL,330E,ALL,ShortRange,ALL,ALL,West,ALL,460
ALL,330E,ALL,ShortRange,ALL,ALL,ALL,NotEligible,460
ALL,330E,ALL,ShortRange,ALL,ALL,ALL,ALL,460
ALL,330E,ALL,ALL,MidRange,2010s,West,NotEligible,185
ALL,330E,ALL,ALL,MidRange,2010s,West,ALL,185
ALL,330E,ALL,ALL,MidRange,2010s,ALL,NotEligible,185
ALL,330E,ALL,ALL,MidRange,2010s,ALL,ALL,185
ALL,330E,ALL,ALL,MidRange,2020s,West,NotEligible,275
ALL,330E,ALL,ALL,MidRange,2020s,West,ALL,275
ALL,330E,ALL,ALL,MidRange,2020s,ALL,NotEligible,275
ALL,330E,ALL,ALL,MidRange,2020s,ALL,ALL,275
ALL,330E,ALL,ALL,MidRange,ALL,West,NotEligible,460
ALL,330E,ALL,ALL,MidRange,ALL,West,ALL,460
ALL,330E,ALL,ALL,MidRange,ALL,ALL,NotEligible,460
ALL,330E,ALL,ALL,MidRange,ALL,ALL,ALL,460
ALL,330E,ALL,ALL,ALL,2010s,West,NotEligible,185
ALL,330E,ALL,ALL,ALL,2010s,West,ALL,185
ALL,330E,ALL,ALL,ALL,2010s,ALL,NotEligible,185
ALL,330E,ALL,ALL,ALL,2010s,ALL,ALL,185
ALL,330E,ALL,ALL,ALL,2020s,West,NotEligible,275
ALL,330E,ALL,ALL,ALL,2020s,West,ALL,275
ALL,330E,ALL,ALL,ALL,2020s,ALL,NotEligible,275
ALL,330E,ALL,ALL,ALL,2020s,ALL,ALL,275
ALL,330E,ALL,ALL,ALL,ALL,West,NotEligible,460
ALL,330E,ALL,ALL,ALL,ALL,West,ALL,460
ALL,330E,ALL,ALL,ALL,ALL,ALL,NotEligible,460
ALL,330E,ALL,ALL,ALL,ALL,ALL,ALL,460
ALL,500,FullElectric,ShortRange,HighEnd,2010s,West,Eligible,783
ALL,500,FullElectric,ShortRange,HighEnd,2010s,West,ALL,783
ALL,500,FullElectric,ShortRange,HighEnd,2010s,ALL,Eligible,783
ALL,500,FullElectric,ShortRange,HighEnd,2010s,ALL,ALL,783
ALL,500,FullElectric,ShortRange,HighEnd,ALL,West,Eligible,783
ALL,500,FullElectric,ShortRange,HighEnd,ALL,West,ALL,783
ALL,500,FullElectric,ShortRange,HighEnd,ALL,ALL,Eligible,783
ALL,500,FullElectric,ShortRange,HighEnd,ALL,ALL,ALL,783
ALL,500,FullElectric,ShortRange,ALL,2010s,West,Eligible,783
ALL,500,FullElectric,ShortRange,ALL,2010s,West,ALL,783
ALL,500,FullElectric,ShortRange,ALL,2010s,ALL,Eligible,783
ALL,500,FullElectric,ShortRange,ALL,2010s,ALL,ALL,783
ALL,500,FullElectric,ShortRange,ALL,ALL,West,Eligible,783
ALL,500,FullElectric,ShortRange,ALL,ALL,West,ALL,783
ALL,500,FullElectric,ShortRange,ALL,ALL,ALL,Eligible,783
ALL,500,FullElectric,ShortRange,ALL,ALL,ALL,ALL,783
ALL,500,FullElectric,ALL,HighEnd,2010s,West,Eligible,783
ALL,500,FullElectric,ALL,HighEnd,2010s,West,ALL,783
ALL,500,FullElectric,ALL,HighEnd,2010s,ALL,Eligible,783
ALL,500,FullElectric,ALL,HighEnd,2010s,ALL,ALL,783
ALL,500,FullElectric,ALL,HighEnd,ALL,West,Eligible,783
ALL,500,FullElectric,ALL,HighEnd,ALL,West,ALL,783
ALL,500,FullElectric,ALL,HighEnd,ALL,ALL,Eligible,783
ALL,500,FullElectric,ALL,HighEnd,ALL,ALL,ALL,783
ALL,500,FullElectric,ALL,ALL,2010s,West,Eligible,783
ALL,500,FullElectric,ALL,ALL,2010s,West,ALL,783
ALL,500,FullElectric,ALL,ALL,2010s,ALL,Eligible,783
ALL,500,FullElectric,ALL,ALL,2010s,ALL,ALL,783
ALL,500,FullElectric,ALL,ALL,ALL,West,Eligible,783
ALL,500,FullElectric,ALL,ALL,ALL,West,ALL,783
ALL,500,FullElectric,ALL,ALL,ALL,ALL,Eligible,783
ALL,500,FullElectric,ALL,ALL,ALL,ALL,ALL,783
ALL,500,ALL,ShortRange,HighEnd,2010s,West,Eligible,783
ALL,500,ALL,ShortRange,HighEnd,2010s,West,ALL,783
ALL,500,ALL,ShortRange,HighEnd,2010s,ALL,Eligible,783
ALL,500,ALL,ShortRange,HighEnd,2010s,ALL,ALL,783
ALL,500,ALL,ShortRange,HighEnd,ALL,West,Eligible,783
ALL,500,ALL,ShortRange,HighEnd,ALL,West,ALL,783
ALL,500,ALL,ShortRange,HighEnd,ALL,ALL,Eligible,783
ALL,500,ALL,ShortRange,HighEnd,ALL,ALL,ALL,783
ALL,500,ALL,ShortRange,ALL,2010s,West,Eligible,783
ALL,500,ALL,ShortRange,ALL,2010s,West,ALL,783
ALL,500,ALL,ShortRange,ALL,2010s,ALL,Eligible,783
ALL,500,ALL,ShortRange,ALL,2010s,ALL,ALL,783
ALL,500,ALL,ShortRange,ALL,ALL,West,Eligible,783
ALL,500,ALL,ShortRange,ALL,ALL,West,ALL,783
ALL,500,ALL,ShortRange,ALL,ALL,ALL,Eligible,783
ALL,500,ALL,ShortRange,ALL,ALL,ALL,ALL,783
ALL,500,ALL,ALL,HighEnd,2010s,West,Eligible,783
ALL,500,ALL,ALL,HighEnd,2010s,West,ALL,783
ALL,500,ALL,ALL,HighEnd,2010s,ALL,Eligible,783
ALL,500,ALL,ALL,HighEnd,2010s,ALL,ALL,783
ALL,500,ALL,ALL,HighEnd,ALL,West,Eligible,783
ALL,500,ALL,ALL,HighEnd,ALL,West,ALL,783
ALL,500,ALL,ALL,HighEnd,ALL,ALL,Eligible,783
ALL,500,ALL,ALL,HighEnd,ALL,ALL,ALL,783
ALL,500,ALL,ALL,ALL,2010s,West,Eligible,783
ALL,500,ALL,ALL,ALL,2010s,West,ALL,783
ALL,500,ALL,ALL,ALL,2010s,ALL,Eligible,783
ALL,500,ALL,ALL,ALL,2010s,ALL,ALL,783
ALL,500,ALL,ALL,ALL,ALL,West,Eligible,783
ALL,500,ALL,ALL,ALL,ALL,West,ALL,783
ALL,500,ALL,ALL,ALL,ALL,ALL,Eligible,783
ALL,500,ALL,ALL,ALL,ALL,ALL,ALL,783
ALL,530E,HybridElectric,ShortRange,HighEnd,2010s,West,NotEligible,283
ALL,530E,HybridElectric,ShortRange,HighEnd,2010s,West,ALL,283
ALL,530E,HybridElectric,ShortRange,HighEnd,2010s,ALL,NotEligible,283
ALL,530E,HybridElectric,ShortRange,HighEnd,2010s,ALL,ALL,283
ALL,530E,HybridElectric,ShortRange,HighEnd,2020s,West,NotEligible,123
ALL,530E,HybridElectric,ShortRange,HighEnd,2020s,West,ALL,123
ALL,530E,HybridElectric,ShortRange,HighEnd,2020s,ALL,NotEligible,123
ALL,530E,HybridElectric,ShortRange,HighEnd,2020s,ALL,ALL,123
ALL,530E,HybridElectric,ShortRange,HighEnd,ALL,West,NotEligible,406
ALL,530E,HybridElectric,ShortRange,HighEnd,ALL,West,ALL,406
ALL,530E,HybridElectric,ShortRange,HighEnd,ALL,ALL,NotEligible,406
ALL,530E,HybridElectric,ShortRange,HighEnd,ALL,ALL,ALL,406
ALL,530E,HybridElectric,ShortRange,ALL,2010s,West,NotEligible,283
ALL,530E,HybridElectric,ShortRange,ALL,2010s,West,ALL,283
ALL,530E,HybridElectric,ShortRange,ALL,2010s,ALL,NotEligible,283
ALL,530E,HybridElectric,ShortRange,ALL,2010s,ALL,ALL,283
ALL,530E,HybridElectric,ShortRange,ALL,2020s,West,NotEligible,123
ALL,530E,HybridElectric,ShortRange,ALL,2020s,West,ALL,123
ALL,530E,HybridElectric,ShortRange,ALL,2020s,ALL,NotEligible,123
ALL,530E,HybridElectric,ShortRange,ALL,2020s,ALL,ALL,123
ALL,530E,HybridElectric,ShortRange,ALL,ALL,West,NotEligible,406
ALL,530E,HybridElectric,ShortRange,ALL,ALL,West,ALL,406
ALL,530E,HybridElectric,ShortRange,ALL,ALL,ALL,NotEligible,406
ALL,530E,HybridElectric,ShortRange,ALL,ALL,ALL,ALL,406
ALL,530E,HybridElectric,ALL,HighEnd,2010s,West,NotEligible,283
ALL,530E,HybridElectric,ALL,HighEnd,2010s,West,ALL,283
ALL,530E,HybridElectric,ALL,HighEnd,2010s,ALL,NotEligible,283
ALL,530E,HybridElectric,ALL,HighEnd,2010s,ALL,ALL,283
ALL,530E,HybridElectric,ALL,HighEnd,2020s,West,NotEligible,123
ALL,530E,HybridElectric,ALL,HighEnd,2020s,West,ALL,123
ALL,530E,HybridElectric,ALL,HighEnd,2020s,ALL,NotEligible,123
ALL,530E,HybridElectric,ALL,HighEnd,2020s,ALL,ALL,123
ALL,530E,HybridElectric,ALL,HighEnd,ALL,West,NotEligible,406
ALL,530E,HybridElectric,ALL,HighEnd,ALL,West,ALL,406
ALL,530E,HybridElectric,ALL,HighEnd,ALL,ALL,NotEligible,406
ALL,530E,HybridElectric,ALL,HighEnd,ALL,ALL,ALL,406
ALL,530E,HybridElectric,ALL,ALL,2010s,West,NotEligible,283
ALL,530E,HybridElectric,ALL,ALL,2010s,West,ALL,283
ALL,530E,HybridElectric,ALL,ALL,2010s,ALL,NotEligible,283
ALL,530E,HybridElectric,ALL,ALL,2010s,ALL,ALL,283
ALL,530E,HybridElectric,ALL,ALL,2020s,West,NotEligible,123
ALL,530E,HybridElectric,ALL,ALL,2020s,West,ALL,123
ALL,530E,HybridElectric,ALL,ALL,2020s,ALL,NotEligible,123
ALL,530E,HybridElectric,ALL,ALL,2020s,ALL,ALL,123
ALL,530E,HybridElectric,ALL,ALL,ALL,West,NotEligible,406
ALL,530E,HybridElectric,ALL,ALL,ALL,West,ALL,406
ALL,530E,HybridElectric,ALL,ALL,ALL,ALL,NotEligible,406
ALL,530E,HybridElectric,ALL,ALL,ALL,ALL,ALL,406
ALL,530E,ALL,ShortRange,HighEnd,2010s,West,NotEligible,283
ALL,530E,ALL,ShortRange,HighEnd,2010s,West,ALL,283
ALL,530E,ALL,ShortRange,HighEnd,2010s,ALL,NotEligible,283
ALL,530E,ALL,ShortRange,HighEnd,2010s,ALL,ALL,283
ALL,530E,ALL,ShortRange,HighEnd,2020s,West,NotEligible,123
ALL,530E,ALL,ShortRange,HighEnd,2020s,West,ALL,123
ALL,530E,ALL,ShortRange,HighEnd,2020s,ALL,NotEligible,123
ALL,530E,ALL,ShortRange,HighEnd,2020s,ALL,ALL,123
ALL,530E,ALL,ShortRange,HighEnd,ALL,West,NotEligible,406
ALL,530E,ALL,ShortRange,HighEnd,ALL,West,ALL,406
ALL,530E,ALL,ShortRange,HighEnd,ALL,ALL,NotEligible,406
ALL,530E,ALL,ShortRange,HighEnd,ALL,ALL,ALL,406
ALL,530E,ALL,ShortRange,ALL,2010s,West,NotEligible,283
ALL,530E,ALL,ShortRange,ALL,2010s,West,ALL,283
ALL,530E,ALL,ShortRange,ALL,2010s,ALL,NotEligible,283
ALL,530E,ALL,ShortRange,ALL,2010s,ALL,ALL,283
ALL,530E,ALL,ShortRange,ALL,2020s,West,NotEligible,123
ALL,530E,ALL,ShortRange,ALL,2020s,West,ALL,123
ALL,530E,ALL,ShortRange,ALL,2020s,ALL,NotEligible,123
ALL,530E,ALL,ShortRange,ALL,2020s,ALL,ALL,123
ALL,530E,ALL,ShortRange,ALL,ALL,West,NotEligible,406
ALL,530E,ALL,ShortRange,ALL,ALL,West,ALL,406
ALL,530E,ALL,ShortRange,ALL,ALL,ALL,NotEligible,406
ALL,530E,ALL,ShortRange,ALL,ALL,ALL,ALL,406
ALL,530E,ALL,ALL,HighEnd,2010s,West,NotEligible,283
ALL,530E,ALL,ALL,HighEnd,2010s,West,ALL,283
ALL,530E,ALL,ALL,HighEnd,2010s,ALL,NotEligible,283
ALL,530E,ALL,ALL,HighEnd,2010s,ALL,ALL,283
ALL,530E,ALL,ALL,HighEnd,2020s,West,NotEligible,123
ALL,530E,ALL,ALL,HighEnd,2020s,West,ALL,123
ALL,530E,ALL,ALL,HighEnd,2020s,ALL,NotEligible,123
ALL,530E,ALL,ALL,HighEnd,2020s,ALL,ALL,123
ALL,530E,ALL,ALL,HighEnd,ALL,West,NotEligible,406
ALL,530E,ALL,ALL,HighEnd,ALL,West,ALL,406
ALL,530E,ALL,ALL,HighEnd,ALL,ALL,NotEligible,406
ALL,530E,ALL,ALL,HighEnd,ALL,ALL,ALL,406
ALL,530E,ALL,ALL,ALL,2010s,West,NotEligible,283
ALL,530E,ALL,ALL,ALL,2010s,West,ALL,283
ALL,530E,ALL,ALL,ALL,2010s,ALL,NotEligible,283
ALL,530E,ALL,ALL,ALL,2010s,ALL,ALL,283
ALL,530E,ALL,ALL,ALL,2020s,West,NotEligible,123
ALL,530E,ALL,ALL,ALL,2020s,West,ALL,123
ALL,530E,ALL,ALL,ALL,2020s,ALL,NotEligible,123
ALL,530E,ALL,ALL,ALL,2020s,ALL,ALL,123
ALL,530E,ALL,ALL,ALL,ALL,West,NotEligible,406
ALL,530E,ALL,ALL,ALL,ALL,West,ALL,406
ALL,530E,ALL,ALL,ALL,ALL,ALL,NotEligible,406
ALL,530E,ALL,ALL,ALL,ALL,ALL,ALL,406
ALL,A3,HybridElectric,ShortRange,HighEnd,2010s,West,NotEligible,553
ALL,A3,HybridElectric,ShortRange,HighEnd,2010s,West,ALL,553
ALL,A3,HybridElectric,ShortRange,HighEnd,2010s,ALL,NotEligible,553
ALL,A3,HybridElectric,ShortRange,HighEnd,2010s,ALL,ALL,553
ALL,A3,HybridElectric,ShortRange,HighEnd,ALL,West,NotEligible,553
ALL,A3,HybridElectric,ShortRange,HighEnd,ALL,West,ALL,553
ALL,A3,HybridElectric,ShortRange,HighEnd,ALL,ALL,NotEligible,553
ALL,A3,HybridElectric,ShortRange,HighEnd,ALL,ALL,ALL,553
ALL,A3,HybridElectric,ShortRange,ALL,2010s,West,NotEligible,553
ALL,A3,HybridElectric,ShortRange,ALL,2010s,West,ALL,553
ALL,A3,HybridElectric,ShortRange,ALL,2010s,ALL,NotEligible,553
ALL,A3,HybridElectric,ShortRange,ALL,2010s,ALL,ALL,553
ALL,A3,HybridElectric,ShortRange,ALL,ALL,West,NotEligible,553
ALL,A3,HybridElectric,ShortRange,ALL,ALL,West,ALL,553
ALL,A3,HybridElectric,ShortRange,ALL,ALL,ALL,NotEligible,553
ALL,A3,HybridElectric,ShortRange,ALL,ALL,ALL,ALL,553
ALL,A3,HybridElectric,ALL,HighEnd,2010s,West,NotEligible,553
