Ever_Married,Age,Graduated,Work_Experience,Spending_Score,Family_Size,Var_1,Segmentation,Gender_Female,Gender_Male,Profession_Artist,Profession_Doctor,Profession_Engineer,Profession_Entertainment,Profession_Executive,Profession_Healthcare,Profession_Homemaker,Profession_Lawyer,Profession_Marketing
0,39,1,8.0,0,2.0,4,2,True,False,False,False,True,False,False,False,False,False,False
1,25,0,0.0,0,3.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,51,1,1.0,1,6.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,51,1,0.0,1,3.0,3,0,True,False,False,False,True,False,False,False,False,False,False
1,60,0,0.0,1,6.0,6,0,False,True,False,False,False,True,False,False,False,False,False
0,28,0,1.0,0,5.0,7,1,True,False,False,False,False,False,False,True,False,False,False
0,28,1,9.0,0,1.0,6,0,True,False,False,False,False,False,False,True,False,False,False
0,22,0,0.0,0,5.0,6,3,True,False,False,False,False,False,False,True,False,False,False
0,29,1,9.0,0,2.0,6,2,True,False,False,False,False,False,False,True,False,False,False
1,43,1,1.0,1,2.0,6,2,False,True,True,False,False,False,False,False,False,False,False
1,65,0,0.0,0,1.0,6,0,False,True,False,True,False,False,False,False,False,False,False
1,35,1,1.0,0,3.0,3,1,True,False,False,False,True,False,False,False,False,False,False
0,30,0,0.0,0,4.0,6,0,False,True,False,True,False,False,False,False,False,False,False
0,42,1,3.0,0,1.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,66,0,6.0,0,3.0,4,1,False,True,False,False,False,False,True,False,False,False,False
1,33,0,14.0,0,1.0,6,3,False,True,False,False,True,False,False,False,False,False,False
1,48,1,1.0,1,2.0,6,3,False,True,True,False,False,False,False,False,False,False,False
0,25,0,0.0,0,4.0,6,3,False,True,False,False,False,False,True,False,False,False,False
1,83,1,13.0,2,2.0,6,1,True,False,False,False,False,False,False,False,False,True,False
0,42,1,0.0,0,4.0,3,0,False,True,True,False,False,False,False,False,False,False,False
1,58,0,0.0,1,2.0,6,1,False,True,True,False,False,False,False,False,False,False,False
0,30,1,8.0,0,1.0,6,3,True,False,False,False,False,False,False,True,False,False,False
1,38,0,0.0,2,6.0,6,3,False,True,False,False,False,False,True,False,False,False,False
0,43,1,5.0,0,4.0,2,1,False,True,False,False,False,True,False,False,False,False,False
1,41,1,1.0,2,4.0,6,2,False,True,False,False,False,False,True,False,False,False,False
0,22,0,0.0,0,3.0,6,3,False,True,False,False,False,False,False,True,False,False,False
0,40,1,8.0,0,1.0,7,3,True,False,False,False,False,False,False,True,False,False,False
1,60,1,4.0,2,4.0,6,0,False,True,False,False,False,False,True,False,False,False,False
1,30,1,0.0,0,4.0,6,3,True,False,False,False,False,True,False,False,False,False,False
1,47,1,1.0,1,4.0,2,3,False,True,True,False,False,False,False,False,False,False,False
0,21,0,1.0,0,4.0,6,3,False,True,False,False,False,False,False,True,False,False,False
1,43,0,14.0,0,2.0,3,0,True,False,False,False,False,True,False,False,False,False,False
0,28,0,8.0,0,2.0,6,3,False,True,False,False,False,True,False,False,False,False,False
0,43,1,0.0,0,4.0,6,1,False,True,True,False,False,False,False,False,False,False,False
0,45,0,0.0,0,1.0,6,1,True,False,False,False,False,False,False,False,False,False,True
0,41,1,1.0,0,1.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,40,1,0.0,0,2.0,2,3,False,True,True,False,False,False,False,False,False,False,False
1,29,1,0.0,1,2.0,4,3,True,False,False,True,False,False,False,False,False,False,False
0,18,0,0.0,0,3.0,6,3,False,True,False,True,False,False,False,False,False,False,False
1,41,1,8.0,1,4.0,4,1,True,False,False,False,True,False,False,False,False,False,False
0,26,0,0.0,0,4.0,4,1,True,False,False,False,True,False,False,False,False,False,False
0,32,1,7.0,0,1.0,3,3,True,False,True,False,False,False,False,False,False,False,False
1,39,0,1.0,1,4.0,6,1,False,True,False,False,False,True,False,False,False,False,False
1,31,1,1.0,1,2.0,3,0,False,True,True,False,False,False,False,False,False,False,False
1,42,1,1.0,1,4.0,3,0,False,True,False,False,False,True,False,False,False,False,False
0,21,0,1.0,0,5.0,4,3,False,True,False,False,False,False,False,True,False,False,False
0,28,1,0.0,0,5.0,7,3,True,False,False,True,False,False,False,False,False,False,False
1,40,1,3.0,2,2.0,5,2,True,False,True,False,False,False,False,False,False,False,False
1,60,0,1.0,0,2.0,6,1,False,True,False,False,False,True,False,False,False,False,False
1,46,1,0.0,0,1.0,6,2,False,True,True,False,False,False,False,False,False,False,False
0,20,0,1.0,0,3.0,6,0,False,True,False,False,False,False,False,False,False,False,True
0,39,1,7.0,0,1.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,61,1,2.0,1,4.0,2,0,True,False,False,False,True,False,False,False,False,False,False
0,41,1,8.0,0,2.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,58,1,0.0,1,4.0,6,0,False,True,False,False,False,False,True,False,False,False,False
1,33,0,6.0,0,3.0,6,3,True,False,False,False,True,False,False,False,False,False,False
1,57,1,0.0,1,3.0,4,2,False,True,True,False,False,False,False,False,False,False,False
0,26,1,0.0,0,4.0,7,3,False,True,False,False,False,False,False,True,False,False,False
0,66,0,0.0,0,1.0,6,0,True,False,False,False,False,False,False,False,False,True,False
0,30,0,1.0,0,1.0,3,3,False,True,False,False,False,False,False,False,False,False,True
0,28,1,0.0,0,1.0,6,3,True,False,False,False,False,False,False,True,False,False,False
1,63,1,1.0,1,4.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,78,0,1.0,2,3.0,3,1,False,True,False,False,False,False,False,False,False,True,False
1,87,1,1.0,2,2.0,6,0,False,True,False,False,False,False,False,False,False,True,False
0,27,0,0.0,0,5.0,4,3,False,True,False,False,False,False,False,True,False,False,False
0,45,1,1.0,0,1.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,52,0,1.0,1,3.0,6,1,False,True,False,False,False,True,False,False,False,False,False
1,68,1,1.0,2,2.0,6,0,False,True,False,False,False,False,False,False,False,True,False
1,52,1,1.0,2,3.0,6,0,False,True,False,False,False,False,True,False,False,False,False
0,88,1,0.0,0,1.0,6,1,True,False,False,False,False,False,False,False,False,True,False
1,53,0,1.0,1,5.0,6,1,True,False,True,False,False,False,False,False,False,False,False
0,40,1,1.0,0,1.0,6,2,True,False,False,True,False,False,False,False,False,False,False
0,73,1,1.0,0,1.0,6,0,True,False,False,False,False,False,False,False,False,True,False
1,37,1,9.0,2,2.0,6,2,True,False,False,False,False,False,False,False,True,False,False
1,50,1,1.0,0,1.0,7,2,True,False,True,False,False,False,False,False,False,False,False
0,25,1,0.0,0,1.0,6,0,True,False,False,False,False,False,False,True,False,False,False
1,74,1,9.0,0,1.0,6,2,False,True,False,False,False,False,False,False,False,True,False
1,39,1,9.0,1,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,81,1,0.0,0,1.0,6,1,False,True,False,False,False,False,False,False,False,True,False
0,19,0,0.0,0,4.0,3,3,False,True,False,False,False,False,False,True,False,False,False
1,59,1,1.0,1,2.0,6,2,False,True,False,False,False,True,False,False,False,False,False
1,65,1,1.0,1,2.0,6,1,False,True,False,True,False,False,False,False,False,False,False
0,30,0,6.0,0,3.0,6,0,False,True,False,False,False,False,False,True,False,False,False
1,55,1,0.0,0,3.0,4,1,False,True,False,False,False,False,False,True,False,False,False
1,53,1,4.0,1,4.0,2,2,False,True,True,False,False,False,False,False,False,False,False
1,57,1,1.0,0,1.0,3,0,False,True,True,False,False,False,False,False,False,False,False
1,35,1,1.0,1,2.0,3,3,False,True,False,False,False,True,False,False,False,False,False
1,27,0,0.0,2,2.0,3,2,False,True,False,True,False,False,False,False,False,False,False
1,55,1,9.0,0,1.0,6,1,False,True,True,False,False,False,False,False,False,False,False
0,43,1,9.0,0,1.0,6,3,True,False,False,False,False,False,False,True,False,False,False
0,35,1,0.0,0,2.0,6,3,True,False,True,False,False,False,False,False,False,False,False
0,23,0,0.0,0,5.0,3,0,False,True,False,False,False,False,False,True,False,False,False
0,39,1,12.0,0,1.0,6,2,True,False,True,False,False,False,False,False,False,False,False
1,58,0,0.0,2,2.0,6,1,True,False,False,False,False,False,False,False,False,True,False
1,38,1,1.0,0,4.0,4,2,False,True,True,False,False,False,False,False,False,False,False
1,31,0,8.0,0,4.0,6,2,True,False,False,False,True,False,False,False,False,False,False
1,51,1,9.0,1,2.0,6,3,True,False,False,False,False,False,False,False,True,False,False
1,40,0,4.0,1,4.0,6,1,False,True,False,True,False,False,False,False,False,False,False
0,27,1,1.0,0,4.0,6,3,False,True,False,False,False,False,False,True,False,False,False
1,42,1,6.0,0,1.0,3,0,True,False,False,True,False,False,False,False,False,False,False
0,32,0,0.0,0,4.0,6,0,False,True,False,False,True,False,False,False,False,False,False
1,50,0,0.0,1,3.0,6,2,False,True,False,False,False,True,False,False,False,False,False
0,30,0,1.0,0,4.0,2,0,False,True,False,False,False,False,False,True,False,False,False
1,50,0,1.0,1,4.0,6,1,False,True,False,False,False,False,True,False,False,False,False
0,20,0,1.0,0,5.0,5,3,True,False,False,False,False,False,False,True,False,False,False
1,35,1,1.0,0,2.0,3,0,False,True,False,False,False,True,False,False,False,False,False
1,57,0,1.0,1,2.0,2,1,True,False,True,False,False,False,False,False,False,False,False
0,31,0,0.0,0,4.0,3,3,False,True,False,False,False,False,False,False,False,False,True
0,21,0,1.0,0,3.0,6,3,False,True,False,False,False,False,False,True,False,False,False
0,42,0,2.0,0,4.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,41,1,1.0,0,3.0,6,3,False,True,False,False,False,False,True,False,False,False,False
0,29,1,0.0,0,4.0,6,0,False,True,False,True,False,False,False,False,False,False,False
0,27,0,8.0,0,4.0,2,3,True,False,False,False,False,False,False,False,False,False,True
1,39,1,0.0,0,2.0,6,0,True,False,False,False,False,True,False,False,False,False,False
1,85,1,1.0,0,2.0,6,0,True,False,False,False,False,False,False,False,False,True,False
1,58,1,0.0,1,4.0,6,0,True,False,True,False,False,False,False,False,False,False,False
0,39,1,4.0,0,1.0,4,0,False,True,True,False,False,False,False,False,False,False,False
1,30,1,7.0,0,2.0,6,3,False,True,False,False,False,True,False,False,False,False,False
1,68,1,1.0,2,4.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,50,1,0.0,0,2.0,6,2,False,True,True,False,False,False,False,False,False,False,False
1,51,1,2.0,1,2.0,6,2,False,True,False,False,True,False,False,False,False,False,False
0,30,1,8.0,0,6.0,2,3,False,True,False,True,False,False,False,False,False,False,False
1,41,1,11.0,2,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,19,0,0.0,0,5.0,3,0,False,True,False,False,False,False,False,True,False,False,False
1,27,1,8.0,1,3.0,6,1,False,True,False,True,False,False,False,False,False,False,False
1,50,1,1.0,0,1.0,4,1,False,True,True,False,False,False,False,False,False,False,False
0,39,1,14.0,0,1.0,6,2,True,False,False,False,True,False,False,False,False,False,False
0,35,0,9.0,0,5.0,4,1,True,False,False,False,True,False,False,False,False,False,False
1,89,1,7.0,2,2.0,6,2,False,True,False,False,False,False,False,False,False,True,False
1,50,1,1.0,1,5.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,30,0,0.0,0,4.0,4,2,False,True,False,False,False,False,False,False,False,False,True
1,79,0,0.0,2,2.0,6,2,True,False,False,False,False,False,False,False,False,True,False
0,40,1,1.0,0,1.0,4,2,True,False,False,False,True,False,False,False,False,False,False
1,45,1,0.0,0,1.0,3,0,True,False,False,False,False,False,False,False,True,False,False
1,53,1,0.0,0,1.0,3,3,True,False,False,True,False,False,False,False,False,False,False
0,26,1,9.0,0,1.0,2,0,False,True,False,False,False,True,False,False,False,False,False
1,43,1,1.0,0,3.0,3,3,False,True,False,False,False,False,False,True,False,False,False
0,42,1,8.0,0,1.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,42,1,1.0,0,1.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,73,0,1.0,0,2.0,6,3,True,False,False,False,False,False,False,False,False,True,False
1,84,1,1.0,2,2.0,6,3,True,False,False,False,False,False,False,False,False,True,False
0,86,1,0.0,0,1.0,3,3,True,False,False,False,False,False,False,False,False,True,False
1,46,1,11.0,0,1.0,3,0,False,True,False,False,False,False,False,False,True,False,False
1,48,1,3.0,0,1.0,6,1,False,True,True,False,False,False,False,False,False,False,False
0,26,1,0.0,0,3.0,4,2,False,True,False,True,False,False,False,False,False,False,False
1,43,1,4.0,1,4.0,3,1,False,True,False,True,False,False,False,False,False,False,False
1,39,1,0.0,0,3.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,58,0,0.0,1,2.0,6,3,False,True,True,False,False,False,False,False,False,False,False
0,28,1,1.0,0,2.0,6,1,False,True,False,False,False,True,False,False,False,False,False
0,26,0,0.0,0,4.0,6,3,False,True,False,False,False,False,False,True,False,False,False
0,36,1,1.0,0,4.0,2,2,True,False,True,False,False,False,False,False,False,False,False
1,36,1,3.0,0,1.0,6,1,True,False,False,False,True,False,False,False,False,False,False
0,36,1,13.0,0,1.0,6,0,False,True,False,False,False,True,False,False,False,False,False
1,61,0,1.0,1,3.0,6,1,False,True,False,False,False,False,True,False,False,False,False
0,19,0,1.0,0,3.0,2,0,False,True,False,False,False,False,False,True,False,False,False
1,86,1,0.0,0,1.0,6,1,False,True,False,False,False,False,False,False,False,True,False
1,85,1,0.0,2,2.0,6,3,False,True,False,False,False,False,True,False,False,False,False
1,65,1,1.0,2,2.0,6,1,False,True,False,False,False,False,True,False,False,False,False
1,43,1,6.0,1,2.0,6,1,True,False,False,False,False,False,False,True,False,False,False
1,59,1,0.0,0,1.0,3,0,False,True,True,False,False,False,False,False,False,False,False
0,26,0,1.0,0,6.0,6,0,True,False,False,False,True,False,False,False,False,False,False
0,20,0,1.0,0,3.0,3,0,False,True,False,False,False,False,False,True,False,False,False
1,37,1,1.0,1,2.0,1,3,False,True,False,True,False,False,False,False,False,False,False
1,71,1,1.0,0,2.0,6,1,False,True,True,False,False,False,False,False,False,False,False
1,68,0,0.0,0,1.0,4,0,True,False,False,False,True,False,False,False,False,False,False
1,49,1,7.0,0,2.0,6,2,True,False,True,False,False,False,False,False,False,False,False
0,22,0,6.0,0,3.0,3,2,True,False,False,False,False,False,False,True,False,False,False
1,59,0,11.0,2,2.0,6,1,False,True,False,False,False,False,True,False,False,False,False
1,28,0,0.0,1,5.0,4,0,False,True,False,False,False,False,False,True,False,False,False
1,35,1,1.0,2,4.0,6,0,False,True,False,False,False,False,True,False,False,False,False
1,47,1,0.0,2,5.0,4,2,False,True,False,True,False,False,False,False,False,False,False
1,75,1,1.0,2,3.0,6,3,False,True,False,False,False,False,True,False,False,False,False
0,21,0,1.0,0,3.0,4,1,False,True,False,False,False,False,False,False,False,False,True
0,26,1,0.0,0,2.0,3,1,True,False,False,False,False,False,False,True,False,False,False
0,46,0,3.0,0,3.0,5,3,False,True,True,False,False,False,False,False,False,False,False
1,57,0,0.0,2,2.0,6,0,True,False,False,False,False,False,False,False,True,False,False
1,35,1,2.0,1,3.0,6,2,False,True,True,False,False,False,False,False,False,False,False
1,51,0,1.0,2,2.0,6,1,False,True,False,False,False,False,True,False,False,False,False
1,56,1,0.0,1,2.0,6,2,True,False,False,False,False,False,True,False,False,False,False
0,53,1,0.0,0,1.0,6,1,False,True,False,True,False,False,False,False,False,False,False
0,25,1,8.0,0,1.0,6,0,False,True,False,True,False,False,False,False,False,False,False
0,41,1,4.0,0,1.0,6,3,False,True,True,False,False,False,False,False,False,False,False
1,63,1,0.0,0,3.0,6,1,False,True,False,False,False,True,False,False,False,False,False
1,47,1,0.0,1,3.0,6,1,True,False,True,False,False,False,False,False,False,False,False
0,28,0,1.0,0,4.0,4,0,False,True,False,False,False,False,False,True,False,False,False
0,25,0,1.0,0,3.0,6,0,True,False,False,False,False,False,False,True,False,False,False
0,21,0,0.0,0,4.0,2,3,False,True,False,False,False,False,False,False,False,False,True
0,26,1,11.0,0,2.0,7,0,False,True,False,True,False,False,False,False,False,False,False
1,76,0,1.0,2,2.0,6,0,True,False,False,False,False,False,False,False,False,True,False
1,87,0,7.0,2,2.0,7,1,True,False,True,False,False,False,False,False,False,False,False
0,46,1,1.0,0,1.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,43,1,5.0,1,2.0,6,2,False,True,True,False,False,False,False,False,False,False,False
1,85,0,2.0,1,2.0,6,2,True,False,False,False,False,True,False,False,False,False,False
1,41,0,8.0,1,4.0,1,0,False,True,False,False,False,False,True,False,False,False,False
0,41,1,9.0,0,1.0,6,3,True,False,False,False,False,False,False,True,False,False,False
0,18,0,0.0,0,4.0,6,3,True,False,False,False,False,False,False,True,False,False,False
0,18,0,2.0,0,5.0,6,3,False,True,False,False,False,False,False,True,False,False,False
1,84,1,1.0,2,2.0,6,1,False,True,False,False,False,False,False,False,False,True,False
1,42,1,6.0,0,2.0,6,1,True,False,False,False,False,True,False,False,False,False,False
1,62,1,4.0,0,1.0,5,0,True,False,False,False,False,False,False,False,True,False,False
1,69,1,1.0,1,3.0,6,0,True,False,True,False,False,False,False,False,False,False,False
1,73,0,0.0,2,2.0,6,3,False,True,False,False,False,False,True,False,False,False,False
1,36,0,8.0,0,2.0,6,0,True,False,False,False,False,False,False,False,False,False,True
1,37,1,1.0,1,2.0,4,3,False,True,False,False,True,False,False,False,False,False,False
1,68,1,5.0,2,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,28,1,0.0,0,3.0,3,2,False,True,False,False,True,False,False,False,False,False,False
1,27,1,9.0,2,2.0,6,1,True,False,False,False,False,False,True,False,False,False,False
1,74,0,0.0,2,2.0,6,1,False,True,False,False,False,False,True,False,False,False,False
0,29,0,0.0,0,2.0,6,0,True,False,False,True,False,False,False,False,False,False,False
1,69,1,1.0,0,1.0,6,1,True,False,True,False,False,False,False,False,False,False,False
0,29,0,0.0,0,1.0,6,3,True,False,False,False,True,False,False,False,False,False,False
0,20,0,3.0,0,6.0,3,3,True,False,False,False,False,False,False,False,False,False,True
1,62,1,0.0,1,4.0,6,3,False,True,False,True,False,False,False,False,False,False,False
0,22,0,1.0,0,4.0,6,3,False,True,False,False,False,True,False,False,False,False,False
1,38,1,1.0,0,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,33,1,4.0,0,8.0,5,3,True,False,False,False,False,False,False,True,False,False,False
1,29,1,8.0,2,2.0,6,2,False,True,False,False,False,False,False,True,False,False,False
1,59,1,6.0,0,1.0,6,1,True,False,False,False,False,False,False,False,True,False,False
0,39,1,0.0,0,1.0,6,2,False,True,True,False,False,False,False,False,False,False,False
1,66,0,0.0,1,2.0,6,2,False,True,False,False,False,False,True,False,False,False,False
1,73,1,0.0,0,2.0,6,2,True,False,False,False,True,False,False,False,False,False,False
1,35,1,9.0,2,3.0,6,1,True,False,False,False,False,False,False,True,False,False,False
1,37,1,1.0,1,4.0,6,3,False,True,True,False,False,False,False,False,False,False,False
1,32,0,0.0,1,4.0,6,3,False,True,False,False,False,False,False,True,False,False,False
1,57,1,3.0,1,2.0,6,1,False,True,True,False,False,False,False,False,False,False,False
1,73,1,0.0,2,2.0,6,1,True,False,True,False,False,False,False,False,False,False,False
1,41,1,1.0,1,2.0,3,0,True,False,False,False,False,False,False,True,False,False,False
0,39,1,1.0,0,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,58,1,1.0,1,5.0,6,0,False,True,False,False,False,False,True,False,False,False,False
1,62,1,1.0,0,1.0,3,1,True,False,False,False,True,False,False,False,False,False,False
0,18,0,0.0,0,3.0,3,1,False,True,False,False,False,False,False,True,False,False,False
0,30,0,1.0,0,3.0,4,3,True,False,False,False,False,False,False,True,False,False,False
1,51,0,9.0,2,2.0,4,0,True,False,True,False,False,False,False,False,False,False,False
1,20,0,1.0,0,2.0,4,0,True,False,False,False,True,False,False,False,False,False,False
1,71,1,2.0,0,6.0,1,0,True,False,False,False,False,False,False,False,False,True,False
1,26,0,8.0,1,2.0,6,3,False,True,False,True,False,False,False,False,False,False,False
0,35,1,5.0,0,1.0,6,0,False,True,False,True,False,False,False,False,False,False,False
1,47,1,7.0,1,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,45,1,8.0,1,3.0,4,1,False,True,False,True,False,False,False,False,False,False,False
0,20,0,3.0,0,4.0,2,0,False,True,False,False,False,False,False,True,False,False,False
0,33,1,0.0,0,1.0,7,0,True,False,False,False,False,True,False,False,False,False,False
1,35,1,1.0,1,2.0,2,1,False,True,False,False,False,True,False,False,False,False,False
1,87,0,0.0,2,2.0,6,0,True,False,False,False,False,False,False,False,False,True,False
1,83,1,0.0,2,2.0,2,0,False,True,False,False,False,False,True,False,False,False,False
1,56,1,0.0,0,3.0,6,0,False,True,False,False,False,False,False,False,False,False,True
1,26,0,3.0,0,2.0,4,0,False,True,False,False,False,True,False,False,False,False,False
0,35,1,0.0,0,2.0,3,1,True,False,True,False,False,False,False,False,False,False,False
0,25,0,1.0,0,1.0,6,3,False,True,False,True,False,False,False,False,False,False,False
1,38,0,0.0,0,3.0,6,2,True,False,True,False,False,False,False,False,False,False,False
0,25,1,1.0,0,3.0,6,2,False,True,False,False,False,False,False,True,False,False,False
1,43,0,0.0,1,4.0,6,0,True,False,False,False,True,False,False,False,False,False,False
1,45,1,2.0,2,2.0,4,0,True,False,False,False,True,False,False,False,False,False,False
1,50,1,0.0,2,5.0,6,0,False,True,False,False,False,False,True,False,False,False,False
0,36,0,0.0,0,5.0,3,0,False,True,False,False,False,False,True,False,False,False,False
0,43,1,9.0,0,4.0,6,2,True,False,True,False,False,False,False,False,False,False,False
1,60,1,1.0,0,2.0,6,2,False,True,False,False,False,True,False,False,False,False,False
1,62,1,1.0,2,5.0,6,1,False,True,False,False,False,False,False,False,False,False,True
1,67,1,0.0,1,3.0,6,0,True,False,True,False,False,False,False,False,False,False,False
0,29,1,0.0,0,4.0,4,1,True,False,False,False,False,False,False,True,False,False,False
1,41,1,9.0,1,3.0,3,0,True,False,False,False,True,False,False,False,False,False,False
0,49,1,0.0,0,1.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,83,1,0.0,2,2.0,6,2,True,False,False,False,False,False,False,False,False,True,False
0,27,0,1.0,0,1.0,3,3,True,False,False,False,True,False,False,False,False,False,False
0,36,1,5.0,0,1.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,36,1,4.0,1,2.0,7,1,False,True,True,False,False,False,False,False,False,False,False
1,85,0,0.0,0,1.0,6,0,True,False,False,False,False,False,False,False,False,True,False
1,31,0,2.0,0,3.0,6,3,False,True,False,False,False,False,False,False,False,False,True
1,46,1,0.0,2,5.0,3,2,True,False,False,False,True,False,False,False,False,False,False
1,47,1,1.0,1,3.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,65,1,1.0,1,3.0,6,3,False,True,True,False,False,False,False,False,False,False,False
0,30,1,3.0,0,4.0,6,0,False,True,False,False,False,False,False,True,False,False,False
1,52,0,0.0,1,3.0,6,0,False,True,True,False,False,False,False,False,False,False,False
0,26,1,1.0,0,1.0,4,3,False,True,True,False,False,False,False,False,False,False,False
0,25,0,9.0,0,2.0,3,3,False,True,False,False,True,False,False,False,False,False,False
1,47,1,0.0,1,2.0,6,3,False,True,True,False,False,False,False,False,False,False,False
0,29,0,9.0,0,8.0,4,0,True,False,False,False,True,False,False,False,False,False,False
1,84,0,1.0,2,2.0,6,3,True,False,False,False,False,False,False,False,False,True,False
1,50,0,0.0,2,3.0,4,2,True,False,False,False,False,False,False,False,False,False,True
0,30,0,1.0,0,2.0,4,3,False,True,False,True,False,False,False,False,False,False,False
1,60,1,0.0,1,2.0,6,3,True,False,False,True,False,False,False,False,False,False,False
1,37,0,0.0,1,6.0,4,0,False,True,True,False,False,False,False,False,False,False,False
1,75,0,0.0,0,1.0,4,1,True,False,False,False,False,False,False,False,False,True,False
1,42,0,0.0,2,5.0,4,0,False,True,False,False,False,False,True,False,False,False,False
1,69,0,0.0,2,2.0,4,0,True,False,False,False,False,False,False,False,False,True,False
0,31,1,1.0,0,6.0,4,0,True,False,True,False,False,False,False,False,False,False,False
1,36,1,4.0,0,2.0,6,3,True,False,True,False,False,False,False,False,False,False,False
0,19,0,0.0,0,3.0,6,2,False,True,False,False,False,False,False,True,False,False,False
1,41,1,1.0,0,1.0,6,1,True,False,True,False,False,False,False,False,False,False,False
1,47,1,0.0,1,2.0,3,0,False,True,False,True,False,False,False,False,False,False,False
0,30,0,0.0,0,4.0,4,3,True,False,False,False,False,False,False,True,False,False,False
0,28,0,2.0,0,4.0,6,0,True,False,False,True,False,False,False,False,False,False,False
1,81,0,0.0,0,1.0,6,0,False,True,False,False,False,False,False,False,False,True,False
0,19,0,1.0,0,4.0,6,3,False,True,False,False,False,False,False,True,False,False,False
0,31,0,0.0,0,3.0,6,2,True,False,False,True,False,False,False,False,False,False,False
1,48,1,8.0,2,4.0,6,2,True,False,True,False,False,False,False,False,False,False,False
1,71,0,0.0,2,2.0,4,1,True,False,False,False,False,False,False,False,False,False,True
1,43,1,3.0,0,2.0,4,3,False,True,False,False,False,True,False,False,False,False,False
0,18,0,3.0,0,3.0,2,2,False,True,False,False,False,False,False,True,False,False,False
0,46,1,0.0,0,1.0,6,2,True,False,False,False,False,True,False,False,False,False,False
0,43,1,0.0,0,1.0,4,2,False,True,False,False,False,False,False,False,False,True,False
0,29,0,9.0,0,4.0,3,0,False,True,False,False,False,False,False,True,False,False,False
1,46,0,0.0,1,3.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,45,1,4.0,2,5.0,6,0,False,True,False,False,False,False,True,False,False,False,False
1,59,1,9.0,1,3.0,6,1,False,True,False,False,False,False,False,False,True,False,False
1,42,1,0.0,1,4.0,4,0,False,True,True,False,False,False,False,False,False,False,False
0,19,0,0.0,0,4.0,2,3,True,False,False,False,False,False,False,True,False,False,False
0,27,1,6.0,0,5.0,2,2,False,True,False,False,False,False,False,True,False,False,False
0,32,0,1.0,0,3.0,6,2,True,False,False,False,False,False,False,True,False,False,False
1,38,1,9.0,0,3.0,6,3,True,False,False,False,False,False,False,False,False,False,True
0,32,1,9.0,0,5.0,6,3,True,False,True,False,False,False,False,False,False,False,False
0,49,1,0.0,0,5.0,6,3,True,False,False,False,False,False,False,False,False,False,True
1,83,0,1.0,2,2.0,6,2,False,True,False,False,False,False,False,False,False,True,False
1,62,1,9.0,0,1.0,6,2,False,True,False,False,False,True,False,False,False,False,False
0,30,1,8.0,0,2.0,6,3,True,False,True,False,False,False,False,False,False,False,False
1,70,1,1.0,0,1.0,6,0,False,True,False,False,False,False,False,False,False,True,False
0,31,0,1.0,0,5.0,4,3,False,True,False,False,False,False,False,True,False,False,False
1,69,0,1.0,1,2.0,6,3,False,True,False,False,False,False,False,False,False,True,False
0,19,0,5.0,0,5.0,2,0,False,True,False,False,False,False,False,True,False,False,False
0,25,0,0.0,0,2.0,6,1,True,False,False,True,False,False,False,False,False,False,False
1,50,1,1.0,1,3.0,6,3,False,True,True,False,False,False,False,False,False,False,False
1,40,1,5.0,1,5.0,6,0,False,True,False,False,False,True,False,False,False,False,False
0,27,0,1.0,0,5.0,2,1,True,False,False,False,False,False,False,True,False,False,False
0,48,1,0.0,0,1.0,6,0,True,False,False,True,False,False,False,False,False,False,False
0,27,1,1.0,0,4.0,6,3,True,False,False,False,False,False,False,True,False,False,False
0,51,1,1.0,0,2.0,6,2,False,True,True,False,False,False,False,False,False,False,False
0,18,0,0.0,0,3.0,4,1,True,False,False,False,False,False,False,True,False,False,False
0,36,1,14.0,0,2.0,6,0,False,True,True,False,False,False,False,False,False,False,False
1,35,1,5.0,1,2.0,6,3,False,True,True,False,False,False,False,False,False,False,False
1,77,1,0.0,2,2.0,4,2,False,True,False,False,False,False,False,False,False,True,False
